Date,Open,High,Low,Close,Adj Close,Volume,SMA_30,SMA_100
8/2/2018,114.5699997,116.25,114.3300018,116.1500015,102.0651474,11058100,109.20266672666666,110.207900085
8/3/2018,116.0,117.1299973,115.9400024,117.0899963,102.8911514,11016100,109.52199986666668,110.216300048
8/6/2018,116.7900009,117.5299988,116.1800003,117.1200027,102.917511,9857400,109.90099995666668,110.238000106
8/7/2018,117.7399979,118.2900009,117.3300018,117.5500031,103.2953949,10562100,110.32633336333333,110.261100158
8/8/2018,117.3300018,118.2699966,117.2799988,117.7900009,103.506279,8997100,110.75733337333332,110.284600143
8/9/2018,117.5100021,117.7200012,116.6999969,116.8799973,102.7066269,9694200,111.21200001999999,110.30810012799999
8/10/2018,115.5,115.9499969,114.6800003,115.7300034,101.6960831,12630600,111.57200012333332,110.319000168
8/13/2018,115.5599976,115.8799973,113.8199997,113.8899994,100.0791931,10336300,111.89500020666668,110.310500183
8/14/2018,114.2699966,115.0400009,113.6500015,114.6500015,100.7470398,10597600,112.21400019666666,110.357500229
8/15/2018,113.8199997,114.3300018,112.9700012,113.6999969,99.91223907,10152100,112.55033340666667,110.42440017700001
8/16/2018,114.3499985,115.3099976,114.3000031,114.7699966,100.8524933,10118600,112.91866658666667,110.46900016700002
8/17/2018,114.6399994,115.0699997,114.3000031,114.7699966,100.8524933,8505100,113.27566655333334,110.535000151
8/20/2018,114.5899963,115.0500031,114.1100006,114.6200027,100.7206726,8618700,113.52033335000002,110.601200178
8/21/2018,115.3700027,116.3899994,114.8799973,115.3199997,101.3358002,10976700,113.81033325,110.654700163
8/22/2018,115.3099976,115.4100037,114.7799988,114.9700012,101.0282364,8314700,114.09633331,110.72590019
8/23/2018,114.9599991,115.1500015,114.4300003,114.7300034,100.8173447,9265400,114.35900014,110.77990020600001
8/24/2018,114.9800034,115.2200012,114.4499969,114.6800003,100.7734146,8845700,114.63633346333333,110.81680022999998
8/27/2018,115.2200012,117.2799988,115.1699982,116.7099991,102.5572433,13768000,114.84066670666667,110.865100248
8/28/2018,117.0,117.0299988,115.9700012,116.1399994,102.0563736,8302600,115.02866668666665,110.93560027899998
8/29/2018,116.3499985,116.3700027,115.3600006,115.7600021,101.7224197,7221700,115.16966679666668,110.98920028499998
8/30/2018,115.5899963,116.0400009,114.9800034,115.1900024,101.2215805,8991800,115.34633356333332,111.016000288
8/31/2018,114.8300018,114.8399963,113.8199997,114.5800018,100.6855316,13065700,115.45633366333333,111.055600279
9/4/2018,114.3399963,115.2399979,113.6299973,115.1500015,101.1864166,10174200,115.51633376333332,111.07340026700001
9/5/2018,115.0,115.6999969,114.25,114.5899963,100.6943359,11462400,115.53100025666667,111.116300199
9/6/2018,114.5,114.6999969,113.5,114.0999985,100.2637405,9877600,115.49500019666667,111.155200193
9/7/2018,114.5,114.7699966,113.6299973,114.3199997,100.4570541,10955600,115.47733357,111.19630019899999
9/10/2018,114.8499985,114.9700012,113.6600037,113.7099991,99.9210434,8276900,115.40000024666666,111.240200193
9/11/2018,113.5400009,114.5800018,113.1800003,114.4300003,100.5537186,9333800,115.32333347666666,111.26730018399999
9/12/2018,114.25,114.8799973,112.8499985,113.0800018,99.36743164,10800800,115.26100030666666,111.28340019000001
9/13/2018,113.3700027,114.1299973,112.6699982,113.5199966,99.75408173,12470800,115.18966673666667,111.30930015300001
9/14/2018,113.8099976,114.4899979,113.2300034,113.5,99.7365036,10337900,115.10133335333333,111.34020011599999
9/17/2018,113.7900009,114.4300003,113.3000031,113.8399963,100.0352707,9561300,114.99300002,111.3787001
9/18/2018,114.3300018,114.6600037,113.5599976,114.3000031,100.439476,7944200,114.89900003333332,111.42070014600002
9/19/2018,114.4400024,118.0599976,114.4400024,117.6200027,103.3568954,16052800,114.90133335333333,111.50290015800002
9/20/2018,118.5,119.2399979,118.0800018,118.6299973,104.2443924,15590000,114.92933323333334,111.601400143
9/21/2018,119.1299973,119.2300034,117.7399979,117.8499985,103.5589981,24788200,114.96166660666668,111.69210014000001
9/24/2018,117.7600021,118.4599991,116.4300003,116.7200012,102.5660324,12492500,114.99466653333334,111.78010017000001
9/25/2018,117.0400009,117.9700012,116.3199997,116.3899994,102.2760468,9308300,115.07799986666666,111.871600185
9/26/2018,116.75,116.8700027,114.6600037,115.0199966,101.0721664,14023600,115.09033303666666,111.937500148
9/27/2018,115.4199982,115.7600021,114.1600037,114.5199966,100.6328049,13283000,115.11766635999999,111.98900008700001
9/28/2018,113.6500015,114.2399979,112.5199966,112.8399963,99.15653229,15815100,115.05333301666666,112.007500071
10/1/2018,113.3700027,114.6100006,113.0400009,113.5,99.7365036,10146300,115.01099979666667,112.00840003399999
10/2/2018,113.3600006,114.1200027,112.8099976,113.9700012,100.1495209,13753100,114.98933308,112.00520003700001
10/3/2018,114.9400024,115.6600037,114.4800034,115.0400009,101.0897598,17142000,114.97999978666667,112.01700004
10/4/2018,114.5500031,116.8099976,114.2099991,115.2699966,102.0011749,16357400,114.98999963333333,112.030699991
10/5/2018,115.8300018,116.0999985,114.0199966,114.6200027,101.4260025,13777600,114.98633294333332,112.04660003000001
10/8/2018,114.25,115.7799988,113.3499985,115.3199997,102.0454254,14370900,115.00766625666667,112.066400064
10/9/2018,114.6699982,115.0299988,113.6699982,114.5199966,101.3375168,14069500,114.93466617333334,112.082000039
10/10/2018,114.6999969,114.9499969,111.4700012,111.4700012,98.63860321,23086400,114.77899956666667,112.085400078
10/11/2018,110.9700012,111.4700012,107.3799973,108.1299973,95.68307495,33705600,114.52466607333332,112.04520003600001
10/12/2018,110.3700027,110.8300018,105.5999985,106.9499969,94.63890076,32075700,114.24999922333333,111.98459998400001
10/15/2018,107.1999969,108.8499985,106.3199997,106.3399963,94.09912872,18903200,113.97533237333333,111.923099968
10/16/2018,107.1600037,108.7799988,106.7300034,108.6200027,96.11668396,19302800,113.75766574666666,111.896999961
10/17/2018,108.3799973,110.8000031,108.2300034,109.8300018,97.1873703,18794500,113.59899926333333,111.888699942
10/18/2018,109.0199966,109.8399963,107.8099976,108.0899963,95.64767456,17582500,113.39866585666667,111.91029990199999
10/19/2018,107.6500015,109.2200012,107.2699966,107.9100037,95.48840332,15234500,113.18499932333333,111.90589995399999
10/22/2018,108.1500015,108.3399963,106.1100006,106.3600006,94.11682892,16199100,112.93999937333334,111.89939993899999
10/23/2018,104.1999969,106.1600037,103.6999969,105.25,93.13460541,21407500,112.63399936333333,111.867899924
10/24/2018,104.7600021,105.0299988,102.9100037,103.2900009,91.40020752,23168900,112.307666,111.81629996400001
10/25/2018,104.1800003,105.9000015,103.7200012,104.8600006,92.78948975,17464700,112.01899946666666,111.786500007
10/26/2018,104.0,104.5599976,102.7300034,103.4199982,91.5152359,19174900,111.68299940666665,111.71709998299998
10/29/2018,104.4599991,106.6299973,103.6999969,104.8499985,92.78064728,18445200,111.38333281333333,111.657599937
10/30/2018,105.7099991,106.9800034,104.8600006,106.6999969,94.4176712,18019700,111.12999927333334,111.61349990000001
10/31/2018,108.0800018,110.4800034,107.7900009,109.0199966,96.47061157,20860000,110.84333240333333,111.595399848
11/1/2018,109.6200027,110.2200012,108.3199997,108.9800034,96.43523407,13065000,110.52166594,111.58329985799999
11/2/2018,109.9000015,110.8099976,107.4899979,108.3799973,95.90428925,19009200,110.20599923333333,111.567399819
11/5/2018,108.6100006,109.2900009,108.4199982,109.0899963,96.53256989,10276400,109.95166573666667,111.577999794
11/6/2018,108.6699982,109.6699982,107.7600021,109.5999985,96.98386383,10825000,109.72533237333333,111.59499976400001
11/7/2018,110.3700027,111.7300034,109.3499985,111.4800034,98.64746094,12679600,109.6073326,111.627999795
11/8/2018,111.0100021,112.9300003,111.0,112.3799973,99.44386292,11662500,109.53599929,111.67629973700001
11/9/2018,112.2300034,112.3600006,110.8300018,111.2900009,98.47933197,10432200,109.48433277666666,111.713799737
11/12/2018,111.4199982,111.9400024,108.5999985,108.9499969,96.40866852,13279700,109.33266600666666,111.72819968499999
11/13/2018,109.0999985,111.1200027,109.0999985,109.5899963,96.97501373,13746100,109.18666584333333,111.76659964800001
11/14/2018,110.2300034,110.7099991,105.9800034,107.3300018,94.97516632,18361400,108.92966587333333,111.79199965699999
11/15/2018,108.2399979,110.0800018,106.8099976,110.0699997,97.39976501,19100000,108.75633264333334,111.84409964800001
11/16/2018,109.4499969,110.7600021,108.5500031,109.9899979,97.32896423,13798600,108.60199915,111.911599648
11/19/2018,109.9599991,111.1999969,109.5299988,110.8300018,98.07228088,13987000,108.45233255333332,111.97059966299999
11/20/2018,109.7799988,110.4899979,107.9800034,108.4499969,95.96624756,18936200,108.24999923,112.013099663
11/21/2018,109.0299988,109.6100006,107.6399994,107.6399994,95.24947357,10619600,108.12233250333334,112.03869963899999
11/23/2018,106.7399979,107.3899994,106.0599976,106.6500015,94.3734436,6488400,108.07299931000001,112.06909964799999
11/26/2018,107.7200012,109.9800034,107.4499969,109.2600021,96.68300629,13948300,108.14999948333335,112.124499657
11/27/2018,108.7600021,110.0299988,108.6299973,109.7200012,97.09004974,9238200,108.26266631333333,112.181099693
11/28/2018,109.8000031,111.4000015,108.8700027,110.9400024,98.16960144,13977300,108.33999963666666,112.217699729
11/29/2018,110.2699966,110.8000031,109.6399994,110.0599976,97.39090729,11144300,108.34766616333333,112.252099678
11/30/2018,109.8499985,111.3199997,109.5800018,111.1900024,98.39082336,18652700,108.4509997,112.300099708
12/3/2018,112.3799973,112.8899994,111.7399979,112.2399979,99.31996155,16034500,108.59533284000001,112.353999702
12/4/2018,111.5999985,111.5999985,106.7300034,107.2300034,94.8866806,23555900,108.62433293333333,112.36269972999999
12/6/2018,105.0100021,105.3600006,102.8799973,105.1900024,93.08150482,27213900,108.62233301333332,112.308799736
12/7/2018,105.1600037,106.9800034,102.9100037,103.2900009,91.40020752,19248600,108.62233301333332,112.23669974500001
12/10/2018,102.8700027,103.4899979,99.27999878,101.3600006,89.69237518,23636400,108.50566634666667,112.134999763
12/11/2018,103.1299973,103.6600037,100.2099991,100.3700027,88.81634521,16860700,108.40399983,112.03979979599998
12/12/2018,101.6600037,102.9000015,100.0599976,101.0199966,89.39151764,22621500,108.2763331,111.937199774
12/13/2018,101.5500031,101.9700012,100.6699982,101.1200027,89.48000336,17250900,108.09033329333333,111.81489981600002
12/14/2018,99.98999786,101.9400024,99.86000061,100.2900009,88.74554443,19879500,107.79933343666667,111.67629981
12/17/2018,99.76999664,100.5599976,98.44000244,99.01000214,87.61288452,25113500,107.46700006133332,111.51459982840001
12/18/2018,99.41999817,100.8899994,98.12000275,98.54000092,87.19697571,20837200,107.139000182,111.35149985259999
12/19/2018,98.41000366,100.5800018,96.59999847,97.29000092,86.09088135,28767900,106.74566700266665,111.16409987379998
12/20/2018,96.61000061,98.27999878,95.69000244,96.44999695,85.34755707,31825200,106.30733361766667,110.9612998093
12/21/2018,96.68000031,98.43000031,93.69000244,94.16999817,83.33003235,41313900,105.73033344333334,110.75349982200001
12/24/2018,92.88999939,94.22000122,92.13999939,92.13999939,81.53372192,17009300,105.05566684633332,110.5182997789
12/26/2018,92.69000244,95.95999908,91.11000061,95.95999908,84.91397095,22542900,104.54466678566668,110.3163997547
12/27/2018,94.81999969,97.15000153,93.55000305,97.04000092,85.86964417,20304700,104.14766691966666,110.11589980090001
12/28/2018,97.94999695,98.31999969,96.44000244,96.83000183,85.683815,17963300,103.72233377066667,109.91299979220001
12/31/2018,97.58999634,98.80999756,96.76999664,97.62000275,86.38289642,13237200,103.39866713566667,109.7136997887
1/2/2019,95.94999695,99.77999878,95.94000244,99.30999756,87.87835693,15670900,103.04000039766666,109.52889975529999
1/3/2019,98.63999939,98.88999939,96.69000244,97.11000061,86.62943268,16286400,102.61066715466667,109.33119978840001
1/4/2019,99.11000061,100.9300003,98.27999878,100.6900024,89.82308197,16935200,102.27266717466667,109.1807997784
1/7/2019,100.4300003,101.4700012,99.70999908,100.7600021,89.88552094,15430700,102.01633401466665,109.0494998054
1/8/2019,101.6299973,101.8199997,99.55000305,100.5699997,89.71601868,13578800,101.780667358,108.9086997874
1/9/2019,100.8099976,101.4899979,99.93000031,100.4000015,89.5643692,14230300,101.57233402466666,108.7756998334
1/10/2019,100.0199966,100.7300034,99.26999664,100.3899994,89.55545044,14376100,101.276667268,108.6318998614
1/11/2019,99.88999939,100.1699982,98.94999695,99.91000366,89.12725067,15439900,100.94966735,108.483299932
1/14/2019,98.87000275,101.3600006,98.66000366,100.9400024,90.04608154,21258500,100.61633401666667,108.346499929
1/15/2019,98.88999939,102.4700012,98.59999847,101.6800003,90.70620728,26504900,100.33700077333333,108.210099935
1/16/2019,102.25,103.4499969,101.8000031,102.5,91.43772888,18533000,100.04733402666666,108.08539992299998
1/17/2019,102.1100006,103.5,101.9199982,102.9199982,91.81239319,14247600,99.73666736999999,107.967299871
1/18/2019,103.7699966,104.9000015,102.8300018,104.5899963,93.30215454,16428700,99.64866713333332,107.866399831
1/22/2019,103.0800018,103.5899963,102.1299973,102.9400024,91.83026123,17083700,99.57366713333334,107.728699864
1/23/2019,103.4400024,103.6999969,101.9700012,102.6800003,91.59830475,12146700,99.55333378,107.59409987300002
1/24/2019,102.1299973,103.0899963,101.9400024,102.7399979,91.65181732,11296800,99.59933369000001,107.46389983099999
1/25/2019,103.5100021,104.3099976,102.7399979,103.3899994,92.23165894,14369400,99.70000024666666,107.345899801
1/28/2019,102.8899994,104.2399979,102.5899963,103.8799973,92.66880035,12283100,99.79533360333333,107.238899756
1/29/2019,103.8799973,105.1100006,103.7300034,104.1699982,92.92749786,9743300,99.89700012,107.129099723
1/30/2019,104.1399994,105.2399979,103.7799988,104.4100037,93.14159393,12526300,100.03433354666666,107.027299797
1/31/2019,103.4100037,103.8000031,102.7300034,103.5,92.3298111,17520600,100.184000142,106.921299812
2/1/2019,104.0,104.8499985,103.5199966,103.8799973,92.66880035,13000800,100.36200002133333,106.81689978800001
2/4/2019,103.7900009,104.25,103.0100021,104.25,92.99887848,9871500,100.59399999066666,106.72229979699999
2/5/2019,104.5199966,104.5500031,103.2900009,103.7900009,92.58850098,12763000,100.83866678899999,106.615899803
2/6/2019,103.7099991,104.6200027,103.4700012,103.7399979,92.54389954,8745000,101.15766678,106.52249976399999
2/7/2019,103.25,103.5,101.4400024,102.3799973,91.33069611,13177500,101.49900004366667,106.411099771
2/8/2019,102.0800018,102.3399963,100.0599976,101.3600006,90.42076874,12892600,101.67900009433333,106.28969977699998
2/11/2019,101.7600021,102.0100021,100.7699966,100.8799973,89.99256134,10978500,101.80699997366668,106.160099787
2/12/2019,101.9499969,102.9199982,101.8899994,102.5999985,91.52693939,12852300,101.999333196,106.04309974099999
2/13/2019,102.9000015,103.8499985,102.9000015,103.0899963,91.96405792,10754100,102.18166631433334,105.89779967700001
2/14/2019,102.4700012,103.0999985,101.3499985,102.4199982,91.3663559,11518500,102.28533300233335,105.73569968599999
2/15/2019,103.9000015,105.6999969,103.6600037,105.5500031,94.15856171,14716900,102.56666641866667,105.612699732
2/19/2019,104.9100037,105.3700027,103.8099976,105.1800003,93.82848358,12764900,102.71633301533333,105.497299723
2/20/2019,105.2099991,105.8000031,104.8799973,105.6900024,94.28344727,10030300,102.88066635866667,105.390299753
2/21/2019,105.4499969,105.9899979,104.9599991,105.4700012,94.08720398,8400100,103.04399974200001,105.29479979899999
2/22/2019,105.6999969,106.0899963,104.7799988,105.0,93.66791534,10647300,103.19733302533334,105.199599833
2/25/2019,105.75,107.2699966,105.6900024,106.0999985,94.64919281,11230700,103.38766632866667,105.132199855
2/26/2019,104.5,105.4700012,103.9400024,105.2900009,93.92662811,15465400,103.56699957000001,105.050099864
2/27/2019,105.1800003,105.3799973,104.5100021,105.1600037,93.81063843,9968800,103.70766628,104.961999889
2/28/2019,105.0100021,105.2099991,104.1800003,104.3600006,93.09700012,15156900,103.79699962333333,104.85519988600001
3/1/2019,105.0999985,105.9100037,104.1999969,104.4300003,93.15943146,13813300,103.86133296666667,104.746799923
3/4/2019,104.9199982,105.9199982,103.2699966,104.1900024,92.94535065,12466300,103.90366644000001,104.64249991999999
3/5/2019,104.1299973,104.5500031,103.2600021,104.1100006,92.87397003,10856600,103.88766658333334,104.530399929
3/6/2019,103.8600006,104.5699997,103.5500031,103.7200012,92.52606964,9070800,103.91366654333333,104.422399975
3/7/2019,103.25,103.4700012,102.1600037,102.9700012,91.85701752,12705700,103.92333323999999,104.33739997500001
3/8/2019,101.9899979,103.2300034,101.9899979,103.0100021,91.89268494,10582400,103.93233338,104.286200023
3/11/2019,103.9800034,104.5500031,103.6600037,104.3499985,93.08807373,9763200,103.96433335,104.260200039
3/12/2019,104.5899963,104.7900009,103.75,104.0400009,92.8115387,10219100,103.96966680333334,104.237200085
3/13/2019,104.1900024,104.9800034,103.9499969,104.3899994,93.12374115,13022200,103.97700017666666,104.19490005200001
3/14/2019,104.5,105.8700027,104.4599991,105.3399963,93.97122192,10926500,104.00799993000001,104.149999997
3/15/2019,105.4100037,106.8000031,105.2300034,106.5500031,95.05063629,24811700,104.1096667,104.134600065
3/18/2019,106.5500031,107.7900009,106.5,107.1900024,95.62155914,12935500,104.22000020333333,104.127400052
3/19/2019,108.1999969,108.4000015,106.5500031,106.8000031,95.27365875,12889300,104.30500030666667,104.13180007700001
3/20/2019,106.4300003,106.6500015,104.4100037,104.5199966,93.23970032,14920700,104.32933349666668,104.12450004300001
3/21/2019,103.4899979,103.4899979,102.2799988,102.8700027,91.76779175,19751000,104.30033365666667,104.120300061
3/22/2019,101.8199997,102.3199997,99.51999664,99.76000214,88.99344635,31115200,104.21300048466667,104.0693000764
3/25/2019,99.58999634,100.5699997,98.08999634,98.93000031,88.25302887,21032300,104.132000475,104.0244000975
3/26/2019,99.81999969,100.4000015,98.81999969,99.91999817,89.13618469,15987100,104.100000504,103.9751000942
3/27/2019,99.87999725,100.4499969,99.08000183,99.58000183,88.83287811,12753200,103.99933394833333,103.9039001435
3/28/2019,100.0,100.8000031,99.73999786,100.7099991,89.84091187,12454100,103.92000070833333,103.82080016849999
3/29/2019,101.5400009,101.9899979,100.5899963,101.2300034,90.30479431,14523400,103.88033421499999,103.74330016849999
4/1/2019,102.1500015,104.6800003,102.1200027,104.6399994,93.34676361,17499300,103.85000075833334,103.70590018949999
4/2/2019,104.5999985,105.4400024,104.3300018,105.1399994,93.79281616,10295400,103.84866739499999,103.6664002205
4/3/2019,105.8099976,106.3600006,104.7900009,105.3499985,93.98014832,11499200,103.83733393166668,103.6239002205
4/4/2019,104.5500031,105.7300034,104.4499969,105.5599976,94.88802338,11952100,103.84033381166665,103.56470016250002
4/5/2019,105.8000031,106.1100006,104.9899979,105.3099976,94.66332245,9933700,103.85066706499998,103.4940001655
4/8/2019,105.1100006,105.6500015,104.9100037,105.6500015,94.96894073,8056300,103.83566716499999,103.4376001715
4/9/2019,105.0800018,105.1999969,104.25,104.8700027,94.26779938,9092200,103.821667225,103.3968002295
4/10/2019,105.1299973,105.7200012,104.4700012,105.3399963,94.69028473,10882300,103.82766697833334,103.35430022949998
4/11/2019,105.7099991,106.7300034,105.5599976,106.2300034,95.49029541,11183800,103.890000405,103.34330024549999
4/12/2019,109.4400024,111.8499985,108.8799973,111.2099991,99.96684265,25834100,104.116000365,103.3547002395
4/15/2019,110.9199982,111.0,109.1200027,109.9400024,98.8252182,15163800,104.30766703166667,103.35420028449998
4/16/2019,109.9000015,111.3899994,109.8600006,111.0999985,99.86795807,11583200,104.54066696166666,103.3569002515
4/17/2019,111.6999969,114.6600037,111.0100021,114.3000031,102.7444382,17791900,104.89333369166667,103.4154003135
4/18/2019,114.5299988,114.9499969,113.3300018,113.4599991,101.989357,12501900,105.24300028833335,103.4736003105
4/22/2019,112.8300018,113.9300003,112.6600037,113.5999985,102.1152039,7975900,105.59600016833333,103.5431002805
4/23/2019,113.0,114.3700027,112.8499985,113.7399979,102.241066,9193100,105.90900014833332,103.58790023850001
4/24/2019,113.2600021,114.1500015,112.8099976,113.5500031,102.0702667,9245700,106.22600022166667,103.6262002575
4/25/2019,113.0100021,114.1500015,112.5,113.6100006,102.1242065,9311800,106.533333595,103.65290023950001
4/26/2019,113.9499969,114.5800018,113.5999985,114.4700012,102.8972473,7889300,106.83766709166666,103.69700027549999
4/29/2019,114.5999985,117.1600037,114.4499969,116.1200027,104.3804398,14242200,107.15666707833333,103.7463002785
4/30/2019,116.4300003,116.7200012,115.2600021,116.0500031,104.3175125,11389100,107.452000435,103.7844003305
5/1/2019,115.7200012,117.0,115.1100006,115.1600037,103.5174866,10412900,107.73066712166666,103.8637003335
5/2/2019,115.1699982,115.7799988,114.5800018,115.4100037,103.7422256,8613300,108.09366735833333,103.9659003465
5/3/2019,116.0,116.6800003,115.6699982,116.1200027,104.3804398,8185400,108.53533402500001,104.0942003645
5/6/2019,114.1800003,115.4700012,113.7200012,115.0899963,103.4545517,9387000,109.04633383033334,104.23150032150001
5/7/2019,114.0299988,114.0299988,112.2900009,113.2099991,101.7646332,15017700,109.52233378999999,104.3599002855
5/8/2019,112.6600037,113.6699982,112.4599991,112.6100006,101.225296,9575800,109.945333871,104.4758003255
5/9/2019,111.1399994,112.7399979,110.5800018,112.5199966,101.1443939,12205900,110.37666703,104.58980026449998
5/10/2019,111.75,112.8399963,110.5400009,112.5100021,101.1354065,13189000,110.77000046333333,104.7120002765
5/13/2019,110.0800018,110.4499969,108.9800034,109.4499969,98.384758,13783700,111.04400024666667,104.8164002241
5/14/2019,109.5500031,111.7200012,109.5,110.3199997,99.16680908,10503600,111.23333359,104.9342002119
5/15/2019,109.2099991,110.9000015,108.6100006,109.9000015,98.78926086,10142000,111.39200032666666,105.0603002177
5/16/2019,110.6200027,112.1699982,110.5899963,111.3099976,100.0567169,9672700,111.59066696333333,105.2089002242
5/17/2019,110.0,111.75,109.8300018,110.7699966,99.57129669,9570100,111.76433359666666,105.37490020849998
5/20/2019,110.5800018,111.8099976,110.3700027,111.3499985,100.0926819,8518200,111.96566696000001,105.56700019959999
5/21/2019,111.4400024,111.9199982,111.2200012,111.7300034,100.4342499,7967900,112.16833369000001,105.7247002428
5/22/2019,111.4000015,111.7900009,110.75,110.8199997,99.61624908,7918900,112.36666692333333,105.8625002306
5/23/2019,109.6399994,109.7900009,107.5,108.6399994,97.65665436,14558000,112.47666702666668,105.98060020630001
5/24/2019,109.5199966,109.9599991,109.1900024,109.7099991,98.61847687,8537300,112.59266688333334,106.1015001698
5/28/2019,109.1999969,109.8300018,108.4400024,108.5199966,97.54876709,11665500,112.50300013333334,106.1936001602
5/29/2019,107.4499969,108.4000015,107.0599976,108.2200012,97.27910614,9966400,112.44566676,106.30470016609999
5/30/2019,108.6500015,109.1800003,106.5400009,107.0599976,96.23638916,10367800,112.31100006333332,106.3684001181
5/31/2019,105.5599976,106.5899963,104.8399963,105.9599991,95.24760437,10952800,112.03299992999999,106.4204000881
6/3/2019,105.8000031,106.8600006,105.3000031,106.4599991,95.69704437,11680700,111.79966659666665,106.4793000821
6/4/2019,107.8499985,109.9000015,107.1299973,109.7399979,98.64543915,12858600,111.67099991,106.5727000461
6/5/2019,109.8600006,110.3799973,108.6399994,110.1299973,98.99601746,8340500,111.55066655666668,106.6701000251
6/6/2019,110.1500015,110.8700027,108.9300003,110.3700027,99.21175385,8726700,111.44466654333334,106.7747000155
6/7/2019,109.6999969,110.0199966,108.9599991,109.1600037,98.12407684,10618900,111.29633331333334,106.85690002850001
6/10/2019,110.75,111.2099991,110.2200012,110.3399963,99.18479156,11380600,111.15866648333333,106.94349998850001
6/11/2019,110.8199997,111.5699997,110.3700027,110.6800003,99.49040985,9847700,110.97733307,107.02529999150002
6/12/2019,110.6999969,110.9000015,108.8899994,109.2699966,98.22296143,9670500,110.75133285333332,107.08879997550001
6/13/2019,109.4599991,110.1600037,109.0500031,109.5400009,98.46566772,8406900,110.56399942666667,107.1383000215
6/14/2019,109.5699997,110.3000031,108.6299973,109.8199997,98.71735382,9077400,110.37766596,107.2070999945
6/17/2019,109.6999969,110.3700027,109.0599976,109.2200012,98.17801666,8128600,110.14766590999999,107.27250000349999
6/18/2019,109.0100021,111.4100037,108.9800034,110.7099991,99.51737213,11057300,110.00166600333334,107.3522000155
6/19/2019,110.8199997,111.5899963,109.6999969,109.9100037,98.79826355,13126500,109.89166615666667,107.41740005850001
6/20/2019,110.8799973,111.0899963,109.0299988,110.1900024,99.0499649,13638000,109.81099954999999,107.48050010950001
6/21/2019,110.1900024,111.6699982,109.0899963,109.4400024,98.37578583,27089500,109.70833307666666,107.53320015149998
6/24/2019,109.2799988,109.7699966,108.5400009,108.6600037,97.67462158,13039600,109.57999979666667,107.5757001515
6/25/2019,108.6800003,108.9800034,107.6699982,107.7600021,96.86561584,18660100,109.52366663666666,107.6183001725
6/26/2019,108.3000031,109.3099976,108.1600037,108.4800034,97.51284027,10324600,109.46233342666667,107.6643002335
6/27/2019,108.8399963,109.5500031,108.4400024,108.8399963,97.83642578,10906600,109.42699992,107.7102001965
6/28/2019,111.0400009,112.4300003,110.9000015,111.8000031,100.4971695,21634700,109.44333343666668,107.7903002185
7/1/2019,113.2300034,114.5199966,113.0800018,113.6800003,102.1871185,12724500,109.54033356,107.8897002425
7/2/2019,113.5100021,114.1999969,113.2200012,113.8000031,102.2949982,10174900,109.62200037999999,108.0039003005
7/3/2019,113.3399963,113.8700027,112.2600021,112.8199997,102.1320343,6849400,109.65833359,108.1185002915
7/5/2019,113.5100021,114.2699966,112.9199982,113.4899979,102.7385712,7929400,109.74733353,108.2446002975
7/8/2019,112.9599991,113.4800034,112.5,112.8700027,102.1772995,6917200,109.88833363999998,108.3473003395
7/9/2019,112.2799988,113.4899979,112.1500015,113.3499985,102.6118317,8947300,110.00966695333334,108.44990036149999
7/10/2019,113.3700027,113.8300018,112.7399979,113.0199966,102.3130875,9242300,110.15966695333333,108.55590034549999
7/11/2019,113.3700027,114.3600006,113.1200027,114.0999985,103.2907791,11595200,110.35566686333333,108.64140029949998
7/12/2019,114.1299973,115.3499985,113.9300003,115.3000031,104.3771057,10783400,110.63033371333334,108.7426003275
7/15/2019,115.5400009,115.5699997,113.5299988,113.9000015,103.1097183,12946600,110.89500045999999,108.82470031849999
7/16/2019,113.4800034,115.5,112.9199982,115.1200027,104.2141418,16945000,111.18366724666666,108.9212003335
7/17/2019,114.4300003,114.9400024,113.7300034,113.9899979,103.1912003,13120900,111.32533391333332,109.0111003125
7/18/2019,113.9300003,115.0699997,113.5500031,114.6699982,103.8067703,9397200,111.47666727666666,109.0968003095
7/19/2019,114.8899994,115.1200027,113.4000015,113.5400009,102.7838364,10402800,111.58233388333333,109.1793003095
7/22/2019,112.9100037,114.4499969,112.7699966,114.2699966,103.444664,9061100,111.75266698,109.27040023849999
7/23/2019,114.8799973,116.4499969,114.8199997,116.3600006,105.3366852,12752200,111.95333379,109.39040023849999
7/24/2019,115.5800018,116.8799973,115.5199966,116.8300018,105.7621536,10011000,112.15833384000001,109.51440025350001
7/25/2019,116.8899994,117.2399979,115.3199997,115.7099991,104.7482605,10138400,112.37300059,109.6296002205
7/26/2019,115.7699966,116.5100021,115.5299988,116.2200012,105.2099457,12800400,112.59566726666667,109.75070022650002
7/29/2019,116.4599991,117.1800003,115.7900009,115.8499985,104.8749924,8500400,112.79666722666666,109.8720001995
7/30/2019,115.1900024,116.0800018,114.7600021,115.5899963,104.6396103,7121100,113.00900039666666,109.9982001505
7/31/2019,116.0999985,116.1800003,114.8600006,116.0,105.0107727,13648000,113.18533376,110.1281001295
8/1/2019,115.3300018,116.8000031,112.5999985,112.9400024,102.2406616,15664500,113.28633371666666,110.21400016850001
8/2/2019,112.4000015,113.4300003,111.4000015,112.9300003,102.2316208,11025500,113.37766698,110.3029001625
